null,id,text
4,1467862998,"@lhawthorn What a coincidence! I was just stalking your Twitter feed and the GSoC news. ;) I'm doing great, thanks. How about you? "
4,1468038513,"@ellie1971 yes, thatï¿½s a good idea!  how late is it at your side of the world?"
4,1468279949,@sammymax Just chomped on your seaweed. And liked it 
4,1468087732,"@jaredleto At the time, I was enjoying a beautiful warm evening in Studio City. "
0,2328914361,I miss my long hair for basketball.  two more games todayyyyy. Ughhh. &lt;celiaelise. &gt;
4,1467825143,@leiabox so what can you tell us about it? I'm totally geeking out right now 
4,1468394497,Valerie Deiss is enjoying the bright sides of life &lt;3 breakfast with him and a barbecue this afternoon  Sum.. http://tinyurl.com/cs8mhz
0,2329083634,Hates when the lady doesn't clean the bed good and the person before you used tingle. Butt and back are SINGED 
4,1468266768,@thisismyiq goodnight luv 
4,1468252327,"@CiaranCuffe  #bludget #B09 But Budget 09 happened in October, remember? "
4,1467842071,@jbrotherlove I thought it was a great love story 
4,1468395135,@DHughesy Thanks 
4,1468281091,"@Jamaipanese but, you may want to be jumping in my suitcase in, oh, around August. Announcement to come soon "
4,1467900477,"Love having access to a research machine with 4 quad core 64 bit opterons, and 60 gigs of ram "
0,2264512402,Currently cleaning my makeup brushes after massive guilt trip that I don't take good care of them 
0,2264567627,"Watching Speed Racer on HBO, why wasn't this done in 3D?  It screams for it! They made this movie two years too early or it woulda been "
4,1468148003,tomorrow is a big big day. first day at the new job  uhh so nervous.
4,1468280908,Just had a fabulous day at disney land 
4,1468296291,talking to him is amazing;  i love my navyboyy;;&lt;33
0,2264594015,wishes sana di pa dumating ang bukas  http://plurk.com/p/12ny7h
0,2329057090,"it was so nice and sunny this morning, and now the sky is like pitch black  i wanted to go swimming today!"
0,2328945989,working all day today 
4,1467954166,"@nicolerichie absolutely, my sister used to pretend she was Anne! "
4,1468407821,@ElspethMurray I don't know what Chicago debrief is but it sounds interesting 
4,1468178186,Well the sun is shining and I'm feeling guilty 'cos I've neglected the garden. Seed sowing and weeding today methinks 
0,2264630295,...tweet ya l8r... [its hard 2 tweet when u feel lyk ur d only one tweetng n ds planet...huhuhu] 
4,1467951688,@Mgpotter You're cute 
4,1467824550,"@ladygaga Can't wait to see ur hot ass in Austin! woot woot!!! annnd love the bob with purple, i went the royal color way as well "
4,1468195054,going to be  bye bye people!
4,1468224330,"10 blisters from last night's gig, 4 of which have turned/are turning into ulcers of sorts. Still, same gig tonight, again. "
0,2264588876,8 hour car ride to outer banks  #squarespace
4,1468102874,@EvanKirkendall question! if you could get anything from australia as a present .. what would that be? 
4,1468053494,@leoncitobonito oh! that's cool. the mug came out well. good job. 
0,2264694464,need to look at my e-mail..... 1111 unopened messages... 
4,1468309776,@JakeJones26 haha nice. Yah I have some big things for us too.  Call at 10:00am?  Big ish poppin.  PEACE 
0,2328943713,@femalesdestroy  I wish I could have gone with you. 
4,1468023112,Morning everyone! What a beautiful Day...Yay! 
0,2264708375,I can't stop worrying whether the venue people will allow another person at the Prom or not...they should but my mind can't stop worrying 
4,1467987805,"Had a great lunch with one of my &quot;mums&quot; today, @christineirmler  It's her birthday tomorrow too so I got her a little something"
4,1468130693,"@aswinanand Well, we are on the verge of ruining this planet completely. Time we started working on another, dontya think? "
0,2264616547,"@AbbyMuppet it's like he's done this all along, still miss Humphs dryness though "
4,1468265467,@akshatk Heh! It was hilarious! But why do they always miss!!??! 
4,1467882119,Loves the German bakeries in Sydney. Together with my imported honey it feels like home 
4,1468350669,o.O hughesy live!!  Must investigate - at least i wouldn't be causing car accidents from radio laughter  *reminder set
4,1467952094,"@SilkCharm re: #nbn as someone already said, does fiber to the home mean we will all at least be regular now "
4,1467954576,Misses his nephew/godson. Come back to me Mr. Malachi. 
4,1467825771,@marymayblood I would love to come help unpack   Let me know where I need to be Sat afternoon!
4,1467935506,@sarahmorrmorr having a marathon now!!!!! 
4,1468088308,I wanna get stonded and watch this movie again 
4,1467842639,"working on setting up my ipod touch, which as of today is officially mine!! "
0,2329171365,It's 3:30 am and I can't sleep  I'm sad 
4,1468163993,"@Coll_aka_Aubrey No, I wasn't really.  But you do &quot;kinda&quot; look like a terrorist!.... :-|"
4,1467881309,@yoavsegal Morning 
0,2328943549,Thinks it's far too early to start these goodbyes 
4,1467882702,"I'm adding my fellow PFers.  Nice to see so many of us here, too! "
4,1467901150,"...so i just ordered my copy of Hardcore Underground 3  love me, love me! Canary in skinny jeans going balls deep."
4,1468116586,waiting for the pizza to bakee 
4,1467898386,@dfizzy Hey There ! How are you today? 
0,2329203336,Big lump in my throat from reading about Farrah Fawcett's passing...saddens me tremendously whenever someone loses a battle w/ cancer 
0,2328945547,sigh  Farrah ... I didn't know until a second ago. RIP dear. No pain
0,2329147763,Power cut 
0,2264575896,"I have ansomnia   I can only sleep when I'm fucked up, but as soon as I'm sober my dreams go insane and I wake up. and then can't go back."
4,1468071157,great weekend with the bffs. freelancing. clean room. doc project coming along (=graduation). national championship. life is good  twoosh!
4,1468394936,In Leicester (again) for my driving test. Wish me luck 
4,1468394327,Gnight!!  Adisson for sale tomorrow!!  Myspace.com/adissonapparel   
0,2264666178,Man i could not get to sleep last night! Im going to suffer for it today i just know it. 
4,1468419931,@piriyah blog on your website 
4,1468004472,@ty_fed u asked earlier about waking up....guess what...waking up at 3 am is bullshittery too! Past bedtime night guys! 
4,1468364523,"im up! early for once. suprise suprise. gotta clean my room, and then later today, hopefully; going to the Beach with Sandra. Photoshoot! "
0,2328938661,@mistergoomba sorry  i am in traffic. Not really moving
4,1468206911,@ryanrfish thank you 
0,2264545786,"I am up in the gym working on my fitness... Bicep curl is a biatch, he made me cry a little... "
4,1468084731,@RoundSparrow Awesome - hope it was great! I am about 2 hours away from seeing it at the Sydney (now second world viewing) premiere 
0,2264666481,i think im dieing of hayfever/swine flu 
0,2264612779,"Made my dad a bacon sandwich, put all the stuff away, washed up, and then realised I hadn't made myself one "
4,1468005505,@i_reporter answer sent in dm. try it 
4,1468130157,sooo freaking tired. glad it's almost the break soo i can sleep in! cant wait to head to weyburn after easter. 
4,1468177221,"@missygail Shouldn't argue, since you know I'm not going to change my opinion of you "
4,1468281860,"@rustyrockets Russell dear, will you go to prom with me? "
0,2329088866,working and its sooo hot out 
4,1468222858,yeay have a parking space from tomorrow  thats an extra half hour in bed in the mornings - apart from the day I have to fly get up at 0515
4,1468352491,@ash_uh_bot im not a douche and im not 25 lol 
0,2329063342,RIP Farrah ! Charlie is going to miss one angel 
0,2329030469,is bummed to hear about Farrah Fawcett. 
4,1467918403,ADD ME ON MYSPACE!!!  myspace.com/LookThunder
4,1468007334,@camillejaiden I saw that 
0,2329148455,"@heathermarie272 I was missing Jesse &lt;3  I have a lot this week. idk why, but it's a lot more than usual! "
4,1468419319,1 day hopefully 
4,1467822293,@LovesBrooklyn2 he has that effect on everyone 
0,2329031937,Rest in peace Farrah Fawcett.  
0,2328908568,Dont you like?? I thought yud be happy 
0,2264502526,"@vipvirtualsols it was on tinychat rather than ustream, and so far as I know it doesn't save the video "
4,1468377761,"is brap brap brap, twitty twitty twitty "
4,1468053793,is ridiculously hot in his apartment..but can't wait for this weekend 
4,1468337017,@LisaMurray i want to see that film so bad. glad you got to see it and enjoyed it. 
0,2264631263,I wish I was at Silverstone! It's not the same on TV! Boo Hoo!  #F1 #maxout #brawngp
4,1468366527,@campmotha Yep. For oct  Book your accomodation at the Base. That's where we're staying!
4,1468266337,@dagfinnr  any reason in particular?
0,2264555508,has returned from church and is feeling ill 
4,1468116475,"Hi @DaveJMatthews ! Greetings from Poland, love your music "
4,1467864259,@comeagainjen http://twitpic.com/2y2lx - and you are cooler than her she just wants the babiiesss O_O HAHAHAHA 
4,1468336845,@jesseyuen @brookecourt you guys actually live realllyy close to each other! could almost say down the road even. perth is way small. 
0,2328941663,This one works.  RIP  Classic .....In ode to my nine year old crush: http://bit.ly/fEWSL
4,1468006735,done with all preparation... starting revision now..  i have my signals ans systems exam today .. wish me luck people.... 
0,2328995936,Sad day   Going to hang with my family and take Gia in her pool.  Maybe even a glass or bottle of wine
4,1468367018,@T_Sila Damn. I wish I paid attention in my biology class  I only had time for spaceships in university 
4,1468282889,Ugh shaney not shandy silly predicitve text. Foe the record I don't like shandys but I like shaney 
4,1468115749,Wondering why Twitter had the arse with me last night. Bizarro!  xx
4,1467861258,"@klaris nilagyan mo ng knorr seasoning mix ulit ung pancakes mo?! hehehe. teka, heaven and eggs ba to? "
4,1468309173,I just posted a new blog entry with some exhilarating pictures of the snack room at the Phoenix Forum  http://tinyurl.com/cp8udh
4,1468021861,"@janeeTMB thank U so much, you're not late, technically there are 45 mins left in the day since I'm in Cali.  "
0,2264545377,@davidgarrido my friend decided to not tell me anything and/or ditch me so I am not there too 
4,1467882488,oh oh found some clothes!!  And i love em xD
4,1468162013,"@Tammi_LA Not for work...just for personal fulfillment!  I'll call/msg you tomorrow, maybe we can work something out!?"
0,2264661822,Woke up this morning &amp; thought it was Monday .. Tomorrow morning really will be Monday 
4,1468145991,@darthweef thx. you guys would definately had fun. but i do know you were already having awesome times in sf -part of rev3's scam school! 
0,2329063900,Finished my paper! It's about creating new discourses about the (Muslim) veil. It's always about how oppressed these women are... 
0,2264686603,Well we wont see the sun till next saturday isnt that great !!!! 
0,2264582611,Knitting now cancelled   I'm not one for gossip but my knitting buddies bring it out of me.  What do normal people do on a Sunday?
4,1468236456,"@Natikirk hey, thanks for follow  enjoy"
4,1468336612,"@una_avion2010 I knew it  hehe. I'm smart. And I know, I know. We musnt leave him out."
4,1468117739,@fakeACLU it sure is  and I love that on PeopleBrowsr I have no columns limit and my groups and settings are saved in the cloud.
4,1468322457,@wildpeeta Super Beautiful 
0,2264676238,And.. dogs? And Lizards!! Lizards are freaks.. did not dare walk pass them afraid they might drop on me!! Like becos it did before. 
4,1468161340,@tonebeep sooo crazy that its ur middle of the day and I'm bout to go to sleep!..haha hope all is well! Buy any new kicks?!..lol  hollleer
4,1467989337,"Okay, I'm good.  *counts to 10*"
0,2329116872,has an overheated car.  
4,1468251479,TIme to head off and start another day of work.. hope ya'll have a good one.. catch you when I return 
4,1468296774,NIGHT babies. Got a VH1 thing in the am  Check out my pics! http://twitpic.com/2y57u http://twitpic.com/2xzl1 http://twitpic.com/2y5s2
0,2264564276,Desperately need a new laptop... 
0,2329031555,"Still not &quot;sick&quot;, per se, but still not feeling great - avoiding the hospital until I'm better "
4,1468418739,"@doctorquincy - 3 yrs of trying open didnt work after 20yrs of monogomy. Maybe if that is the basis from the start, who knows....... "
4,1467880323,@amyg0716 I'm gunnna do both of those things 
4,1468337652,@zadr I want to try it sometime with an actual keyboard 
4,1467969820,@secretfanofu big news Andrew: I'm moving up to SF at the end of the month! So making the most of my last month in LA. 
